"","id","lat","lon","wiki","name","alt_names","place_id","place_name","startmin","startmax","endmin","endmax","description","sources","type","architect_uri"
"1532","2455","51.8417","5.85865","","Ignatius","","3030","Nijmegen","1843","0","0","0","Gesloopt","","http://vocab.getty.edu/aat/300007391",""
"1533","2746","51.9133","4.47663","","Ignatius","","3086","Rotterdam","1891","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1534","3742","52.356658","4.879968","","IJsclubgebouw","Wehrmachtsheim Erika, Cadi-Club Prinses Irene","0","Amsterdam","1904","1905","1950","0","De ijsclub zelf verhuisde in 1937 naar het terrein bij het Olympisch Stadion, maar het gebouw bleef bestaan en huisvestte in de oorlogsjaren Wehrmachtsheim Erika en na de bevrijding Cadi-Club Prinses Irene.","Geometrie - bij benadering - van http://topotijdreis.nl/","http://vocab.getty.edu/aat/300007250",""
"1535","871","0","0","","IJsselpoort","","0","Oudewater","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"1536","914","0","0","","IJsselpoort","","0","IJsselstein","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"1537","3643","52.163887408388","4.4959888575911","","Ijzerfabriek","","2088","Leiden","0","0","0","0","Geheel verdwenen","https://github.com/erfgoedleiden/Cultuurhistorische-atlas-Leiden; ","http://vocab.getty.edu/aat/300006232",""
"1538","3600","52.162655387152","4.4972920359577","","IJzergieterij J.A.F. Degen, en Fabriek van Kook- en Verwaringstoestellen Alphonse Degon","","2088","Leiden","0","0","0","0","De oorspronkelijke bedrijfsbebouwing is geheel vervangen","https://github.com/erfgoedleiden/Cultuurhistorische-atlas-Leiden; Nijverheidsstatistiek Struvée en Bekaar, 1887-1889 (bron genoemd op website www.hollebeek.nl); www.hollebeek.nl","http://vocab.getty.edu/aat/300006232",""
"1539","2709","51.8862","4.49446","","Ikazia","","3086","Rotterdam","0","0","0","0","Kapel IKazia Ziekenhuis, buiten gebruik 2004, gesloopt.","","http://vocab.getty.edu/aat/300007391",""
"1540","1129","52.0912","4.2665","","Immanuel","","1245","'s-Gravenhage","1922","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1541","1145","52.056","4.29887","","Immanuel","","1245","'s-Gravenhage","1948","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1542","1269","52.4052","4.90535","","Immanuël","","3594","Amsterdam","1917","0","1963","0","","","http://vocab.getty.edu/aat/300007391",""
"1543","1402","52.1373","5.58566","","Immanuel","","3597","Barneveld","0","0","0","0","Noodkerk, buiten gebruik sinds 1960","","http://vocab.getty.edu/aat/300007391",""
"1544","1386","52.3389","4.78222","","Immanuëlkerk","","1617","Badhoevedorp","1942","0","0","0","Voormalige Ned. Herv. houten noodkerk, in gebruik van 1942 tot 1956. Eerste kerkgebouw van de Hervormden in Badhoevedorp. Het gebouw kreeg de naam Immanëlkerk en werd op 15 februari 1942 in gebruik genomen. Het heeft dienst gedaan tot de bouw van de nieuwe Immanuëlkerk aan de Sloterweg in 1956. In mei van dat jaar werd de noodkerk verkocht aan de Gereformeerde Kerk, die het tot 1959 in gebruik heeft gehad als jeugdhuis. Hierna is het verkocht aan de padvinderij tot het gebouw in 1973 wegens bouwvalligheid is gesloopt.","","http://vocab.getty.edu/aat/300007466",""
"1545","1387","52.3398","4.78131","","Immanuëlkerk","","1617","Badhoevedorp","1956","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
"1546","1628","51.6657","5.37681","","in 1821 afgebroken","","2058","Den Dungen","0","0","0","0","Van 1650 tot 1711 namen Minderbroeders uit Megen (paters Franciscanen) de katholieke zielzorg in Den Dungen waar. De naam Paterstraat herinnert hier aan. 
Tenminste vanaf 1717 was in de boerderij Paterstraat 38-40 een schuilkerk aanwezig. Uit archiefgegevens is bekend dat pastoor Van Rijckevorsel in dat jaar een gewelf liet timmeren boven de ruimte die als priesterkoor in gebruik was. 
Omdat de oude schuurkerk niet meer voldeed, werd in 1790-1791 een geheel nieuwe schuurkerk gebouwd. Vanwege beperkende bepalingen die de Staten-Generaal hadden opgelegd, had het gebouw meer gelijkenis met een schuur dan met een kerk.
In 1798 werd de godsdienstvrijheid afgekondigd en kregen de katholieken in de plaatsen waar zij ‘de relatieve meerderheid der Zielen zullen uitmaaken’ het recht om hun voormalige parochiekerk weer in hun bezit te nemen.","","http://vocab.getty.edu/aat/300007391",""
"1547","3774","52.113259","5.088944","","Instructiebad Zuilen","","0","Utrecht","1967","0","1987","0","Klein zwembad in de Utrechtse wijk Zuilen dat vooral in gebruik was in het kader van schoolzwemmen. Veel Utrechtse kinderen in de leeftijd tot 12 jaar hebben er de schoolslag geleerd.","","",""
"1548","1805","52.7804","6.91024","","Irenekapel","","1988","Emmen","1955","0","0","0","Naast het ziekenhuis, houten kapel, tevens leslokaal, buiten gebruik sinds 1973.","","http://vocab.getty.edu/aat/300007391",""
"1549","2309","52.2291","4.99883","","Irenekapel","","2220","Loenersloot","1908","0","0","0","Buiten gebruik, sloop.","","http://vocab.getty.edu/aat/300007391",""
"1550","2094","52.2287","5.18181","","Islamitisch","","1036","Hilversum","1984","0","1999","0","","","http://vocab.getty.edu/aat/300007391",""
"1551","2120","52.2963","4.68928","","Islamitisch","","1597","Hoofddorp","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1552","2708","51.9148","4.43428","","Islamitisch","","3086","Rotterdam","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1553","3239","52.4391","4.85324","","Islamitisch","","1884","Zaandam","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1554","1250","52.2303","4.82835","","Israëlitisch","","3547","Amstelhoek","1805","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1555","1364","53.0048","6.56416","","Israëlitisch","","2391","Assen","1832","0","0","0","De Joden die in de 18e eeuw en begin 19e eeuw in Assen woonden hadden niet genoeg geld om een eigen synagoge te bouwen. Pas in 1832 kreeg de joodse gemeenschap van de gemeente Assen een stuk grond aan de Groningerstraat toegewezen. Op 10 augustus 1832 werd het gebouw ingewijd. Bij de viering van het vijftig jarig bestaan in 1882 bleek de synagoge te klein en werd buiten gebruik gesteld en rond 1900 gesloopt. In maart 1901 werd opdracht gegeven voor de bouw van een nieuwe Synagoge.","","http://vocab.getty.edu/aat/300007391",""
"1556","1422","52.861","6.51798","","Israëlitisch","","3006","Beilen","1885","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1557","1474","52.7256","5.96089","","Israëlitisch","","2696","Blokzijl","1818","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1558","1681","51.9643","6.2923","","Israëlitisch","","3246","Doetinchem","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1559","1927","53.2162","6.56555","","Israëlitisch","","1070","Groningen","1756","0","1905","0","","","http://vocab.getty.edu/aat/300007391",""
"1560","1938","53.2151","6.56865","","Israëlitisch","","1070","Groningen","1856","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1561","1959","52.3818","4.63889","","Israëlitisch","","2907","Haarlem","1841","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1562","2016","52.9623","5.91737","","Israëlitisch","","3523","Heerenveen","1850","0","1953","0","Buiten gebruik 1933, gesloopt in 1953.","","http://vocab.getty.edu/aat/300007391",""
"1563","2115","52.2817","6.42121","","Israëlitisch","","1567","Holten","1921","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1564","2125","53.1658","6.7692","","Israëlitisch","","1018","Hoogezand","1854","0","1959","0","","","http://vocab.getty.edu/aat/300007391",""
"1565","2301","51.8074","5.44098","","Israëlitisch","","3468","Lith","1818","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1566","2323","52.1403","5.03968","","Israëlitisch","","2064","Maarssen","1684","0","0","0","In een pand aan de Breedstraat bevindt zich een koepelgewelf, mogelijk een restant van een Portugese huissynagoge.
Sloop 1923.","","http://vocab.getty.edu/aat/300007391",""
"1567","2366","52.6984","6.19164","","Israëlitisch","","1082","Meppel","1799","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1568","2519","52.3134","6.9292","","Israëlitisch","","1668","Oldenzaal","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1569","2567","53.1022","7.00804","","Israëlitisch","","1397","Oude Pekela","1884","0","0","0","Verving een eerdere kleinere synagoge uit 1792.","","http://vocab.getty.edu/aat/300007391",""
"1570","2788","51.9186","4.39644","","Israëlitisch","","1935","Schiedam","1859","0","1987","0","","","http://vocab.getty.edu/aat/300007391",""
"1571","2884","52.9904","6.95134","","Israëlitisch","","3074","Stadskanaal","1860","0","1958","0","Synagoge gebouwd in 1860. Van 1944-1945 in gebruik bij de Gereformeerde kerk vrijgemaakt. In 1958 afgebroken.","","http://vocab.getty.edu/aat/300007391",""
"1572","3296","52.6413","6.07196","","Israëlitisch","","2201","Zwartsluis","1851","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1573","2881","52.9687","6.97213","","Jachin","","3074","Stadskanaal","0","0","1987","0","Buiten gebruik sinds 1980, uiteindelijk gesloopt in 1987.","","http://vocab.getty.edu/aat/300007391",""
"1574","399","52.153619","5.033944","http://nl.wikipedia.org/wiki/Jacobijnerklooster_(Groningen)","Jacobijnerklooster","","2064","Groningen","0","1308","0","0","","","",""
"1575","1189","52.5613","4.72974","","Jacobus","","2267","Akersloot","1280","0","1836","0","Oorspronkelijk Rooms Katholiek, tot Reformatie. In 1836 is er een nieuwe kerk gebouwd.","","http://vocab.getty.edu/aat/300007391",""
"1576","2570","52.2095","4.6474","","Jacobus","","0","Oude Wetering","1893","0","1966","0","","","http://vocab.getty.edu/aat/300007391",""
"1577","2895","51.5875","4.32128","","Jacobus","","1405","Steenbergen","1510","0","1820","0","Tijdens de 80 jarige oorlog (1568 - 1648) kwam Steenbergen onder vuur te liggen. De Sint-Jacobskerk werd ontluisterd en als legerloods ingericht. Aansluitend moest de katholieke gemeenschap het zonder kerk stellen. Pas in 1879 werd net buiten de stad een schuur op de Welberg . Pas in 1707 kon een kleine schuilkerk aan de Kleine Kerkstraat in gebruik worden genomen. Deze kerk was gewijd aan de heilige Gummarus.","","http://vocab.getty.edu/aat/300007391",""
"1578","3136","51.7786","5.00226","","Jacobus","","0","Waardhuizen","14","0","0","0","Bij huidig kerkhof, sloop 1840.","","http://vocab.getty.edu/aat/300007391",""
"1579","1190","52.5611","4.73618","","Jacobus de Meerdere","","2267","Akersloot","1868","0","1969","0","Externe links
 Meer afbeeldingen op Wikimedia
 Afbeeldingen van dezelfde architect op Wikimedia

 Afbeeldingen

		
			
			
Bron:Wikimedia/RCE (1964)","","http://vocab.getty.edu/aat/300007391",""
"1580","2311","52.2508","6.91201","","Jacobus de Meerdere","","1145","Lonneker","1820","0","1912","0","Vergroot in 1845, gesloopt in 1912 voor nieuwbouw.","","http://vocab.getty.edu/aat/300007391",""
"1581","2982","53.4098","6.70605","","Jacobus de Meerdere","","3484","Uithuizen","1824","0","1861","0","","","http://vocab.getty.edu/aat/300007391",""
"1582","3104","51.4428","3.57756","","Jacobus de Meerdere","","1078","Vlissingen","1858","0","1938","0","","","http://vocab.getty.edu/aat/300007391",""
"1583","1312","52.3543","4.84774","","Jacobuskapel","","3594","Amsterdam","1957","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1584","682","52.099166666667","5.1138888888889","http://nl.wikipedia.org/wiki/Jacobuskerk_(Utrecht,_Bemuurde_Weerd)","Jacobuskerk","","3295","Utrecht, Bemuurde Weerd","0","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
"1585","659","52.094680555556","5.0902305555556","http://nl.wikipedia.org/wiki/Jaffa_(buitenplaats)","Jaffa","","3295","buitenplaats","0","0","0","0","","","",""
"1586","1904","51.8423","4.97465","","Jagerskapel","","2299","Gorinchem","1952","0","0","0","Gebouwd als N.H. kapel, noodgebouw. In gebruik genomen door Vrije Evangelische Gemeente 1964, uitbreiding 1965. Buiten gebruik 1989, gesloopt 1990.","","http://vocab.getty.edu/aat/300007391",""
"1587","2677","51.9206","4.43684","","Jamaat Rukun Islaam","","3086","Rotterdam","0","0","1998","0","Indonesische moskee, buiten gebruik, gesloopt in 1998.","","http://vocab.getty.edu/aat/300007391",""
"1588","1516","51.5744","4.80369","","Jan de Doper","","3622","Breda","1965","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1589","2113","51.5692","4.57575","","Jan de Doper","","1250","Hoeven","0","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1590","2386","51.5448","5.1819","","Jan de Doper","","2647","Moergestel","1500","0","1931","0","De rond 1500 tot stand gekomen. De laatgotische toren uit 1931 gebouwde dorpskerk van Sint Jan de Doper is tijdens de sloop gespaard gebleven en tegen de nieuwe kerk aangebouwd.","","http://vocab.getty.edu/aat/300007391",""
"1591","2413","53.4468","5.77217","","Jan Jacobskerk","","2588","Nes (A)","1650","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
"1592","198","52.374444444444","4.8897222222222","http://nl.wikipedia.org/wiki/Jan_Roodenpoortstoren","Jan Roodenpoortstoren","","3594","Amsterdam","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"1593","2644","52.0464","4.31663","","Jansenistenkerk","","2459","Rijswijk","0","0","0","0","In 1702 brak er ruzie uit tussen Rome en Utrecht. Om dezelfde reden als bij het eerdere binnenlandse conflict wilde Rome voortaan beslissen wie er bisschop werd. Sommige geestelijken in Utrecht voelden zich gepasseerd. Daarnaast kwam het tot een breuk tussen katholieken en volgelingen van Cornelus Jansenius, die vonden dat de mis in het Nederlands moest in plaats van in het Latijn. Daarnaast geloofde hij, net als de Calvinisten, in predestinatie.
In 1724 kwam het tot een officiële breuk, en de Rijswijkse Jansenisten, die verder gingen onder de naam Oudkatholiek, betrokken deze schuilkerk aan het Julialaantje.","","http://vocab.getty.edu/aat/300007466",""
"1594","153","51.983177777778","5.9056944444444","http://nl.wikipedia.org/wiki/Janspoort","Janspoort","","1296","Arnhem","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"1595","1470","51.4033","6.12964","","Jehovah's Getuigen","","1473","Blerick","0","0","0","0","Buiten gebruik, was houten gebouw.","","http://vocab.getty.edu/aat/300007391",""
"1596","1646","52.9612","4.76781","","Jehovah's Getuigen","","3056","Den Helder","1994","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"1597","1667","52.0543","6.102","","Jehovah's Getuigen","","1504","Dieren","0","0","1998","0","Houten gebouw, gesloopt in 1998 voor nieuwbouw.","","http://vocab.getty.edu/aat/300007391",""
"1598","3206","51.9702","6.71758","","Jehovah's Getuigen","","1478","Winterswijk","1964","0","0","0","Sloop voor nieuwbouw.","","http://vocab.getty.edu/aat/300007391",""
"1599","52","53.24","6.206667","http://nl.wikipedia.org/wiki/Jeruzalem_(Gerkesklooster)","Jeruzalem","","3177","Gerkesklooster","0","0","1580","0","","","",""
"1600","1806","52.7972","6.89108","","Jeugdkapel","","1988","Emmen","0","0","1996","0","Jeugdkapel, buiten gebruik, gesloopt in 1996.","","http://vocab.getty.edu/aat/300007391",""
"1601","788","50.849869444444","5.6945027777778","http://nl.wikipedia.org/wiki/Jodenpoort_(Maastricht)","Jodenpoort","","1406","Maastricht","0","0","1894","0","","","http://vocab.getty.edu/aat/300005080",""
"1602","102","53.040219444444","5.6676583333333","http://nl.wikipedia.org/wiki/Joerstrastins","Joerstrastins","","3504","Sneek","0","0","0","0","","","",""
"1603","3081","51.9121","4.34279","","Joh. de Doper","","1015","Vlaardingen","1964","0","0","0","Met oude toren, sloop.","","http://vocab.getty.edu/aat/300007391",""
"1604","2494","51.7362","5.4184","","Joh. Onthoofding","","3611","Nuland","0","0","0","0","Sloop 1857.","","http://vocab.getty.edu/aat/300007391",""
"1605","3153","52.0245","4.27851","","Johan de Doper","","2664","Wateringen","1804","0","1899","0","Schuurkerk tot 1899, daarna gesloopt voor nieuwbouw.","","http://vocab.getty.edu/aat/300007391",""
"1606","3628","52.152711573002","4.4887201540964","","Johan Parmentier - Parley, Wolspinnerij, kousenfabriek","","2088","Leiden","1923","1923","0","0","De oorspronkelijke bedrijfsbebouwing is geheel vervangen","https://github.com/erfgoedleiden/Cultuurhistorische-atlas-Leiden; Redengevende omschrijving nr.1197","http://vocab.getty.edu/aat/300006232",""
"1607","3392","51.7872","5.08332","","Johannes","","2635","Poederoijen","1400","1500","1897","0","Toren gebouwd in de 15e eeuw. 
Door brand verwoest in 1896. De toren is opgenomen in de nieuwgebouwde kerk, de restanten van de kerk zijn afgebroken.","","http://vocab.getty.edu/aat/300007391",""
